Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
23695135,9/13/2016 16:19,9/13/2016 16:24,70258,333,1037,Frew St & Schenley Dr,1038,Boulevard of the Allies & Parkview Ave,Subscriber
23695247,9/13/2016 16:23,9/13/2016 16:34,70315,633,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Subscriber
23695250,9/13/2016 16:23,9/13/2016 16:40,70206,1007,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1037,Frew St & Schenley Dr,Subscriber
23695357,9/13/2016 16:27,9/13/2016 16:40,70172,798,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1028,Penn Ave & Putnam St (Bakery Square),Customer
23695471,9/13/2016 16:32,9/13/2016 18:20,70442,6529,1048,S 18th St & Sidney St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
23695498,9/13/2016 16:33,9/13/2016 18:21,70199,6478,1048,S 18th St & Sidney St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
23695502,9/13/2016 16:33,9/13/2016 17:06,70419,1984,1017,21st St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
23695555,9/13/2016 16:35,9/13/2016 17:06,70060,1839,1017,21st St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
23695595,9/13/2016 16:36,9/13/2016 17:28,70020,3108,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
23695613,9/13/2016 16:37,9/13/2016 17:00,70306,1397,1041,Fifth Ave & S Bouquet St,1004,First Ave & B St (T Station),Subscriber
23695639,9/13/2016 16:38,9/13/2016 16:57,70475,1129,1005,Forbes Ave & Grant St,1019,42nd St & Butler St,Subscriber
23695648,9/13/2016 16:39,9/13/2016 16:49,70067,650,1006,Ross St & Sixth Ave (Steel Plaza T Station),1049,S 12th St & E Carson St,Subscriber
23695656,9/13/2016 16:39,9/13/2016 16:49,70062,606,1021,Taylor St & Liberty Ave,1034,Ellsworth Ave & N Neville St,Subscriber
23695682,9/13/2016 16:40,9/13/2016 17:11,70336,1884,1037,Frew St & Schenley Dr,1003,First Ave & Smithfield St (Art Institute),Customer
23695710,9/13/2016 16:41,9/13/2016 17:13,70372,1916,1005,Forbes Ave & Grant St,1048,S 18th St & Sidney St,Customer
23695858,9/13/2016 16:47,9/13/2016 16:55,70498,504,1028,Penn Ave & Putnam St (Bakery Square),1033,Ivy St & Walnut St   ,Customer
23695874,9/13/2016 16:47,9/13/2016 16:57,70316,615,1003,First Ave & Smithfield St (Art Institute),1016,17th St & Penn Ave,Subscriber
23695909,9/13/2016 16:49,9/13/2016 17:05,70440,955,1003,First Ave & Smithfield St (Art Institute),1048,S 18th St & Sidney St,Subscriber
23695964,9/13/2016 16:51,9/13/2016 17:11,70464,1200,1002,Third Ave & Wood St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
23695987,9/13/2016 16:52,9/13/2016 16:59,70136,424,1043,Coltart Ave & Forbes Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
23696011,9/13/2016 16:53,9/13/2016 17:05,70085,742,1049,S 12th St & E Carson St,1001,Forbes Ave & Market Square,Subscriber
23696030,9/13/2016 16:53,9/13/2016 20:23,70313,12583,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Subscriber
23696169,9/13/2016 17:00,9/13/2016 20:24,70375,12235,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
23696274,9/13/2016 17:05,9/13/2016 17:24,70306,1155,1004,First Ave & B St (T Station),1044,Zulema St & Coltart Ave,Subscriber
23696369,9/13/2016 17:08,9/13/2016 17:26,70032,1071,1011,Fort Duquesne Blvd & 7th St,1018,37th St & Butler St,Subscriber
23696387,9/13/2016 17:09,9/13/2016 17:23,70099,874,1019,42nd St & Butler St,1017,21st St & Penn Ave,Customer
23696421,9/13/2016 17:11,9/14/2016 7:39,70333,52120,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Subscriber
23696423,9/13/2016 17:11,9/13/2016 17:29,70243,1088,1001,Forbes Ave & Market Square,1047,S 22nd St & E Carson St,Customer
23696444,9/13/2016 17:12,9/14/2016 16:06,70275,82428,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
23696499,9/13/2016 17:15,9/13/2016 17:30,70348,876,1037,Frew St & Schenley Dr,1023,Liberty Ave & Baum Blvd,Subscriber
23696506,9/13/2016 17:15,9/13/2016 18:36,70218,4819,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
23696510,9/13/2016 17:16,9/13/2016 17:25,70484,566,1043,Coltart Ave & Forbes Ave,1045,S 27th St & Sidney St. (Southside Works),Customer
23696558,9/13/2016 17:17,9/13/2016 17:23,70284,325,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1039,Atwood St & Bates St,Subscriber
23696608,9/13/2016 17:20,9/13/2016 17:35,70221,930,1002,Third Ave & Wood St,1049,S 12th St & E Carson St,Subscriber
23696613,9/13/2016 17:20,9/13/2016 17:37,70178,1030,1050,Healthy Ride Hub,1000,Liberty Ave & Stanwix St,Customer
23696619,9/13/2016 17:20,9/13/2016 17:35,70457,901,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1018,37th St & Butler St,Customer
23696672,9/13/2016 17:23,9/13/2016 17:29,70104,366,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
23696713,9/13/2016 17:25,9/13/2016 17:41,70480,985,1005,Forbes Ave & Grant St,1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
23696727,9/13/2016 17:25,9/13/2016 17:32,70168,403,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
23696738,9/13/2016 17:26,9/13/2016 17:44,70072,1076,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,Subscriber
23696773,9/13/2016 17:28,9/13/2016 17:59,70215,1855,1037,Frew St & Schenley Dr,1004,First Ave & B St (T Station),Subscriber
23696783,9/13/2016 17:28,9/13/2016 17:58,70383,1827,1037,Frew St & Schenley Dr,1004,First Ave & B St (T Station),Customer
23696793,9/13/2016 17:29,9/13/2016 17:35,70300,362,1035,Fifth Ave & S Dithridge St,1037,Frew St & Schenley Dr,Subscriber
23696880,9/13/2016 17:33,9/13/2016 17:36,70137,158,1043,Coltart Ave & Forbes Ave,1044,Zulema St & Coltart Ave,Subscriber
23696884,9/13/2016 17:33,9/13/2016 17:36,70053,133,1043,Coltart Ave & Forbes Ave,1044,Zulema St & Coltart Ave,Subscriber
23696905,9/13/2016 17:34,9/13/2016 17:52,70356,1065,1020,42nd & Penn Ave.,1033,Ivy St & Walnut St   ,Subscriber
23696918,9/13/2016 17:35,9/13/2016 17:46,70304,682,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,Customer
23697008,9/13/2016 17:40,9/13/2016 18:52,70180,4337,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
23697038,9/13/2016 17:42,9/13/2016 18:09,70162,1667,1014,Ridge Ave & Brighton Rd (CCAC),1001,Forbes Ave & Market Square,Subscriber
23697107,9/13/2016 17:46,9/13/2016 17:59,70144,813,1002,Third Ave & Wood St,1048,S 18th St & Sidney St,Customer
23697161,9/13/2016 17:49,9/13/2016 17:54,70300,328,1037,Frew St & Schenley Dr,1038,Boulevard of the Allies & Parkview Ave,Subscriber
23697248,9/13/2016 17:54,9/13/2016 17:59,70104,334,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
23697252,9/13/2016 17:54,9/13/2016 18:03,70000,546,1001,Forbes Ave & Market Square,1016,17th St & Penn Ave,Subscriber
23697311,9/13/2016 17:58,9/13/2016 18:31,70128,2015,1026,Penn Ave & S Whitfield St,1045,S 27th St & Sidney St. (Southside Works),Customer
23697370,9/13/2016 18:01,9/13/2016 18:42,70316,2470,1016,17th St & Penn Ave,1045,S 27th St & Sidney St. (Southside Works),Customer
23697374,9/13/2016 18:01,9/13/2016 18:43,70465,2492,1016,17th St & Penn Ave,1045,S 27th St & Sidney St. (Southside Works),Customer
23697434,9/13/2016 18:05,9/13/2016 18:16,70318,650,1008,Centre Ave & PPG Paints Arena,1001,Forbes Ave & Market Square,Subscriber
23697513,9/13/2016 18:11,9/13/2016 18:14,70150,202,1005,Forbes Ave & Grant St,1004,First Ave & B St (T Station),Subscriber
23697516,9/13/2016 18:11,9/13/2016 18:22,70373,654,1035,Fifth Ave & S Dithridge St,1024,S Negley Ave & Baum Blvd,Subscriber
23697544,9/13/2016 18:13,9/13/2016 18:22,70361,531,1029,Alder St & S Highland Ave,1033,Ivy St & Walnut St   ,Customer
23697564,9/13/2016 18:15,9/13/2016 18:23,70215,494,1004,First Ave & B St (T Station),1049,S 12th St & E Carson St,Subscriber
23697576,9/13/2016 18:15,9/13/2016 18:27,70131,674,1040,Bigelow Blvd & Fifth Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
23697595,9/13/2016 18:17,9/13/2016 19:04,70047,2798,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
23697630,9/13/2016 18:19,9/13/2016 19:45,70392,5191,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
23697663,9/13/2016 18:22,9/13/2016 18:27,70208,355,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
23697758,9/13/2016 18:29,9/13/2016 18:46,70318,1033,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Subscriber
23697763,9/13/2016 18:30,9/13/2016 18:47,70162,1054,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Subscriber
23697842,9/13/2016 18:34,9/13/2016 18:50,70336,946,1003,First Ave & Smithfield St (Art Institute),1045,S 27th St & Sidney St. (Southside Works),Customer
23697846,9/13/2016 18:34,9/13/2016 18:45,70057,680,1031,Maryland Ave & Ellsworth Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
23697918,9/13/2016 18:40,9/13/2016 18:44,70109,233,1023,Liberty Ave & Baum Blvd,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
23697939,9/13/2016 18:42,9/13/2016 18:56,70056,850,1024,S Negley Ave & Baum Blvd,1037,Frew St & Schenley Dr,Customer
23697957,9/13/2016 18:43,9/13/2016 20:52,70067,7728,1049,S 12th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
23698052,9/13/2016 18:51,9/13/2016 18:55,70255,265,1047,S 22nd St & E Carson St,1048,S 18th St & Sidney St,Subscriber
23698085,9/13/2016 18:55,9/13/2016 19:40,70251,2738,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
23698088,9/13/2016 18:55,9/13/2016 19:40,70262,2700,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
23698146,9/13/2016 19:03,9/13/2016 19:30,70451,1631,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
23698162,9/13/2016 19:05,9/13/2016 19:18,70285,793,1035,Fifth Ave & S Dithridge St,1032,Walnut St & College St,Subscriber
23698174,9/13/2016 19:06,9/13/2016 19:53,70264,2781,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Subscriber
23698212,9/13/2016 19:11,9/13/2016 19:30,70245,1095,1027,Shady Ave & Ellsworth Ave,1027,Shady Ave & Ellsworth Ave,Subscriber
23698253,9/13/2016 19:16,9/13/2016 19:33,70123,1014,1035,Fifth Ave & S Dithridge St,1027,Shady Ave & Ellsworth Ave,Customer
23698320,9/13/2016 19:24,9/13/2016 19:48,70363,1454,1027,Shady Ave & Ellsworth Ave,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
23698325,9/13/2016 19:25,9/13/2016 19:31,70056,385,1037,Frew St & Schenley Dr,1035,Fifth Ave & S Dithridge St,Subscriber
23698362,9/13/2016 19:29,9/13/2016 19:35,70085,317,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Subscriber
23698396,9/13/2016 19:33,9/14/2016 17:46,70120,79995,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
23698403,9/13/2016 19:34,9/13/2016 19:52,70276,1121,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
23698423,9/13/2016 19:36,9/13/2016 19:39,70472,130,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Subscriber
23698440,9/13/2016 19:39,9/13/2016 19:47,70304,508,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
23698470,9/13/2016 19:43,9/13/2016 19:55,70198,695,1045,S 27th St & Sidney St. (Southside Works),1049,S 12th St & E Carson St,Subscriber
23698476,9/13/2016 19:44,9/13/2016 20:03,70336,1153,1045,S 27th St & Sidney St. (Southside Works),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
23698510,9/13/2016 19:51,9/13/2016 20:23,70484,1914,1045,S 27th St & Sidney St. (Southside Works),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
23698580,9/13/2016 20:04,9/13/2016 20:14,70104,562,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Subscriber
23698581,9/13/2016 20:05,9/13/2016 20:29,70166,1439,1002,Third Ave & Wood St,1001,Forbes Ave & Market Square,Customer
23698631,9/13/2016 20:17,9/13/2016 20:21,70311,284,1033,Ivy St & Walnut St   ,1029,Alder St & S Highland Ave,Subscriber
23698633,9/13/2016 20:17,9/13/2016 20:32,70104,903,1017,21st St & Penn Ave,1019,42nd St & Butler St,Subscriber
23698638,9/13/2016 20:18,9/13/2016 20:21,70373,190,1024,S Negley Ave & Baum Blvd,1030,S Euclid Ave & Centre Ave,Subscriber
23698640,9/13/2016 20:18,9/14/2016 10:55,70033,52599,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
23698648,9/13/2016 20:20,9/13/2016 20:37,70071,1011,1002,Third Ave & Wood St,1047,S 22nd St & E Carson St,Subscriber
23698655,9/13/2016 20:23,9/13/2016 20:30,70385,442,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
23698662,9/13/2016 20:24,9/13/2016 20:30,70321,365,1030,S Euclid Ave & Centre Ave,1023,Liberty Ave & Baum Blvd,Subscriber
23698695,9/13/2016 20:31,9/13/2016 20:41,70086,616,1016,17th St & Penn Ave,1003,First Ave & Smithfield St (Art Institute),Subscriber
23698780,9/13/2016 20:48,9/13/2016 20:52,70144,232,1048,S 18th St & Sidney St,1047,S 22nd St & E Carson St,Subscriber
23698790,9/13/2016 20:51,9/13/2016 21:11,70341,1224,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Subscriber
23698791,9/13/2016 20:51,9/13/2016 20:55,70305,205,1020,42nd & Penn Ave.,1019,42nd St & Butler St,Subscriber
23698797,9/13/2016 20:53,9/13/2016 21:26,70167,2027,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1046,S 25th St & E Carson St,Customer
23698799,9/13/2016 20:53,9/13/2016 21:26,70054,1982,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1046,S 25th St & E Carson St,Customer
23698806,9/13/2016 20:54,9/13/2016 21:06,70180,673,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,Subscriber
23698837,9/13/2016 21:00,9/13/2016 22:00,70495,3615,1013,Isabella St & Federal St (PNC Park),1011,Fort Duquesne Blvd & 7th St,Customer
23698862,9/13/2016 21:07,9/13/2016 21:15,70440,477,1048,S 18th St & Sidney St,1046,S 25th St & E Carson St,Customer
23698865,9/13/2016 21:07,9/13/2016 21:38,70142,1854,1005,Forbes Ave & Grant St,1039,Atwood St & Bates St,Subscriber
23698870,9/13/2016 21:08,9/13/2016 21:59,70068,3070,1013,Isabella St & Federal St (PNC Park),1011,Fort Duquesne Blvd & 7th St,Customer
23698879,9/13/2016 21:09,9/13/2016 21:17,70217,498,1029,Alder St & S Highland Ave,1023,Liberty Ave & Baum Blvd,Customer
23698968,9/13/2016 21:34,9/13/2016 21:38,70149,249,1041,Fifth Ave & S Bouquet St,1035,Fifth Ave & S Dithridge St,Subscriber
23699005,9/13/2016 21:47,9/13/2016 22:05,70048,1070,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1015,Federal St & E North Ave,Subscriber
23699020,9/13/2016 21:51,9/13/2016 22:24,70018,1975,1045,S 27th St & Sidney St. (Southside Works),1035,Fifth Ave & S Dithridge St,Customer
23699024,9/13/2016 21:53,9/13/2016 22:10,70428,1009,1037,Frew St & Schenley Dr,1027,Shady Ave & Ellsworth Ave,Subscriber
23699046,9/13/2016 21:59,9/13/2016 22:08,70498,546,1033,Ivy St & Walnut St   ,1021,Taylor St & Liberty Ave,Customer
23699070,9/13/2016 22:10,9/13/2016 22:18,70203,469,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1038,Boulevard of the Allies & Parkview Ave,Subscriber
23699071,9/13/2016 22:11,9/13/2016 22:58,70081,2796,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
23699073,9/13/2016 22:11,9/13/2016 22:18,70167,371,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,Customer
23699144,9/13/2016 22:40,9/13/2016 22:57,70147,1013,1040,Bigelow Blvd & Fifth Ave,1047,S 22nd St & E Carson St,Subscriber
23699148,9/13/2016 22:40,9/13/2016 22:57,70322,996,1040,Bigelow Blvd & Fifth Ave,1047,S 22nd St & E Carson St,Customer
23699164,9/13/2016 22:48,9/13/2016 22:57,70470,500,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
23699175,9/13/2016 22:52,9/13/2016 22:56,70348,244,1023,Liberty Ave & Baum Blvd,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
23699317,9/13/2016 23:29,9/13/2016 23:43,70489,789,1015,Federal St & E North Ave,1049,S 12th St & E Carson St,Customer
23699576,9/14/2016 0:09,9/14/2016 0:12,70453,182,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
23699586,9/14/2016 0:10,9/14/2016 0:12,70423,151,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
23700568,9/14/2016 0:58,9/14/2016 1:10,70477,700,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Customer
23700580,9/14/2016 0:59,9/14/2016 1:10,70397,655,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Subscriber
23700595,9/14/2016 0:59,9/14/2016 11:10,70496,36685,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Customer
23700655,9/14/2016 1:01,9/14/2016 1:18,70108,1043,1013,Isabella St & Federal St (PNC Park),1009,12th St & Penn Ave,Customer
23700665,9/14/2016 1:01,9/14/2016 1:10,70268,501,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Subscriber
23700924,9/14/2016 1:10,9/14/2016 1:29,70140,1161,1029,Alder St & S Highland Ave,1044,Zulema St & Coltart Ave,Customer
23702104,9/14/2016 1:36,9/14/2016 2:21,70147,2686,1047,S 22nd St & E Carson St,1014,Ridge Ave & Brighton Rd (CCAC),Customer
23702148,9/14/2016 1:37,9/14/2016 2:21,70447,2656,1047,S 22nd St & E Carson St,1014,Ridge Ave & Brighton Rd (CCAC),Customer
23712674,9/14/2016 5:50,9/14/2016 5:59,70086,506,1003,First Ave & Smithfield St (Art Institute),1016,17th St & Penn Ave,Subscriber
23714012,9/14/2016 6:27,9/14/2016 7:02,70396,2100,1033,Ivy St & Walnut St   ,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
23714127,9/14/2016 6:30,9/14/2016 6:44,70048,876,1015,Federal St & E North Ave,1005,Forbes Ave & Grant St,Subscriber
23714474,9/14/2016 6:38,9/14/2016 6:48,70489,617,1049,S 12th St & E Carson St,1001,Forbes Ave & Market Square,Subscriber
23714766,9/14/2016 6:45,9/14/2016 6:51,70326,379,1009,12th St & Penn Ave,1005,Forbes Ave & Grant St,Subscriber
23715185,9/14/2016 6:55,9/14/2016 7:05,70368,597,1049,S 12th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
23715687,9/14/2016 7:06,9/14/2016 7:19,70322,797,1047,S 22nd St & E Carson St,1000,Liberty Ave & Stanwix St,Subscriber
23715770,9/14/2016 7:08,9/14/2016 7:13,70163,322,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
23716064,9/14/2016 7:14,9/14/2016 7:23,70017,576,1017,21st St & Penn Ave,1001,Forbes Ave & Market Square,Subscriber
23716512,9/14/2016 7:24,9/14/2016 7:34,70215,584,1049,S 12th St & E Carson St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
23716908,9/14/2016 7:34,9/14/2016 7:40,70413,392,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,Subscriber
23716975,9/14/2016 7:35,9/14/2016 7:42,70224,438,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
23717300,9/14/2016 7:42,9/14/2016 7:52,70180,607,1049,S 12th St & E Carson St,1005,Forbes Ave & Grant St,Subscriber
23717306,9/14/2016 7:42,9/14/2016 7:52,70349,627,1048,S 18th St & Sidney St,1001,Forbes Ave & Market Square,Customer
23717738,9/14/2016 7:51,9/14/2016 8:05,70141,798,1033,Ivy St & Walnut St   ,1025,Penn Ave & N Fairmount St,Subscriber
23718106,9/14/2016 7:58,9/14/2016 8:14,70105,987,1048,S 18th St & Sidney St,1002,Third Ave & Wood St,Customer
23718320,9/14/2016 8:02,9/14/2016 8:15,70084,772,1049,S 12th St & E Carson St,1002,Third Ave & Wood St,Subscriber
23718424,9/14/2016 8:04,9/14/2016 8:37,70403,2026,1006,Ross St & Sixth Ave (Steel Plaza T Station),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
23718556,9/14/2016 8:06,9/14/2016 8:20,70178,823,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,Subscriber
23718562,9/14/2016 8:06,9/14/2016 8:16,70044,553,1029,Alder St & S Highland Ave,1023,Liberty Ave & Baum Blvd,Customer
23718586,9/14/2016 8:07,9/14/2016 8:23,70266,961,1038,Boulevard of the Allies & Parkview Ave,1004,First Ave & B St (T Station),Subscriber
23718633,9/14/2016 8:08,9/14/2016 8:17,70462,567,1015,Federal St & E North Ave,1011,Fort Duquesne Blvd & 7th St,Customer
23718663,9/14/2016 8:08,9/14/2016 8:29,70141,1238,1025,Penn Ave & N Fairmount St,1044,Zulema St & Coltart Ave,Subscriber
23718713,9/14/2016 8:09,9/14/2016 8:27,70221,1068,1049,S 12th St & E Carson St,1013,Isabella St & Federal St (PNC Park),Subscriber
23718727,9/14/2016 8:10,9/14/2016 8:37,70397,1669,1026,Penn Ave & S Whitfield St,1000,Liberty Ave & Stanwix St,Subscriber
23718735,9/14/2016 8:10,9/14/2016 8:19,70271,552,1021,Taylor St & Liberty Ave,1026,Penn Ave & S Whitfield St,Subscriber
23718808,9/14/2016 8:11,9/14/2016 8:22,70454,680,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
23719182,9/14/2016 8:18,9/14/2016 8:22,70309,227,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1023,Liberty Ave & Baum Blvd,Subscriber
23719200,9/14/2016 8:18,9/14/2016 8:32,70144,802,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Subscriber
23719324,9/14/2016 8:21,9/14/2016 8:26,70425,337,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
23719325,9/14/2016 8:21,9/14/2016 8:39,70167,1095,1048,S 18th St & Sidney St,1002,Third Ave & Wood St,Subscriber
23719332,9/14/2016 8:21,9/14/2016 8:26,70063,314,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
23720087,9/14/2016 8:35,9/14/2016 8:53,70284,1104,1039,Atwood St & Bates St,1007,Stevenson St & Forbes Ave,Subscriber
23720426,9/14/2016 8:40,9/14/2016 8:49,70250,550,1016,17th St & Penn Ave,1001,Forbes Ave & Market Square,Subscriber
23720493,9/14/2016 8:41,9/14/2016 8:48,70062,406,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,Subscriber
23720503,9/14/2016 8:41,9/14/2016 9:01,70334,1208,1019,42nd St & Butler St,1005,Forbes Ave & Grant St,Subscriber
23720600,9/14/2016 8:43,9/14/2016 9:08,70105,1471,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
23720903,9/14/2016 8:48,9/14/2016 8:54,70297,365,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
23721327,9/14/2016 8:55,9/14/2016 9:09,70386,840,1017,21st St & Penn Ave,1001,Forbes Ave & Market Square,Subscriber
23721384,9/14/2016 8:56,9/14/2016 11:13,70118,8209,1020,42nd & Penn Ave.,1024,S Negley Ave & Baum Blvd,Subscriber
23722299,9/14/2016 9:10,9/14/2016 9:22,70057,706,1040,Bigelow Blvd & Fifth Ave,1033,Ivy St & Walnut St   ,Subscriber
23722975,9/14/2016 9:20,9/14/2016 9:53,70204,1974,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
23723869,9/14/2016 9:32,9/14/2016 9:39,70400,378,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
23724411,9/14/2016 9:40,9/14/2016 9:45,70470,341,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
23725203,9/14/2016 9:51,9/14/2016 10:21,70494,1776,1032,Walnut St & College St,1030,S Euclid Ave & Centre Ave,Subscriber
23725814,9/14/2016 9:59,9/14/2016 10:13,70217,856,1023,Liberty Ave & Baum Blvd,1035,Fifth Ave & S Dithridge St,Customer
23726921,9/14/2016 10:12,9/14/2016 10:45,70313,1967,1045,S 27th St & Sidney St. (Southside Works),1013,Isabella St & Federal St (PNC Park),Customer
23727762,9/14/2016 10:22,9/14/2016 10:43,70019,1310,1031,Maryland Ave & Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Subscriber
23729342,9/14/2016 10:42,9/14/2016 11:07,70494,1511,1030,S Euclid Ave & Centre Ave,1026,Penn Ave & S Whitfield St,Subscriber
23729808,9/14/2016 10:48,9/14/2016 11:07,70057,1143,1033,Ivy St & Walnut St   ,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
23729922,9/14/2016 10:49,9/14/2016 11:06,70497,1012,1035,Fifth Ave & S Dithridge St,1041,Fifth Ave & S Bouquet St,Subscriber
23730435,9/14/2016 10:57,9/14/2016 12:02,70221,3945,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
23730989,9/14/2016 11:04,9/14/2016 12:01,70137,3376,1044,Zulema St & Coltart Ave,1011,Fort Duquesne Blvd & 7th St,Subscriber
23731394,9/14/2016 11:09,9/14/2016 11:37,70494,1703,1026,Penn Ave & S Whitfield St,1032,Walnut St & College St,Subscriber
23731663,9/14/2016 11:12,9/14/2016 11:26,70463,844,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
